restaurant_id,restaurant_name,rating,n_comment,rank,url
128,Holycow Steakhouse Tegalsari,4,50,"#128 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8766416-Reviews-Holycow_Steakhouse_Tegalsari-Surabaya_East_Java_Java.html
129,Botanika Resto,4,39,"#129 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12788713-Reviews-Botanika_Resto-Surabaya_East_Java_Java.html
130,Holycow Steakhouse,4,37,"#130 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8769787-Reviews-Holycow_Steakhouse-Surabaya_East_Java_Java.html
131,Kedai Sabindo Simpang Darmo,4,45,"#131 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d3252845-Reviews-Kedai_Sabindo_Simpang_Darmo-Surabaya_East_Java_Java.html
132,Shabu-Shabu On Yasai,4,26,"#132 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9859503-Reviews-Shabu_Shabu_On_Yasai-Surabaya_East_Java_Java.html
133,Depot Bamara,4,31,"#133 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4233460-Reviews-Depot_Bamara-Surabaya_East_Java_Java.html
134,Fajar Chinese Restaurant,4,35,"#134 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4233524-Reviews-Fajar_Chinese_Restaurant-Surabaya_East_Java_Java.html
135,Noach Cafe and Bistro,4,40,"#135 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10283076-Reviews-Noach_Cafe_and_Bistro-Surabaya_East_Java_Java.html
136,Yoshinoya Mall Galaxy,4,33,"#136 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8625523-Reviews-Yoshinoya_Mall_Galaxy-Surabaya_East_Java_Java.html
137,Hot Pot Town,4,46,"#137 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7767261-Reviews-Hot_Pot_Town-Surabaya_East_Java_Java.html
138,New Royal Restaurant,4,31,"#138 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488150-Reviews-New_Royal_Restaurant-Surabaya_East_Java_Java.html
139,Deli Shop,4.5,20,"#139 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4163595-Reviews-Deli_Shop-Surabaya_East_Java_Java.html
140,209 Dining,4,39,"#140 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12083400-Reviews-209_Dining-Surabaya_East_Java_Java.html
141,Tune Restaurant,4,59,"#141 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6866675-Reviews-Tune_Restaurant-Surabaya_East_Java_Java.html
142,Sederhana SA Duryat,4,28,"#142 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d3158021-Reviews-Sederhana_SA_Duryat-Surabaya_East_Java_Java.html
143,Peco Peco Sushi,4,25,"#143 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8178926-Reviews-Peco_Peco_Sushi-Surabaya_East_Java_Java.html
144,Depot Bu Rudy Anjasmoro,4,42,"#144 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8858572-Reviews-Depot_Bu_Rudy_Anjasmoro-Surabaya_East_Java_Java.html
145,Es Teller Tanjung Anom & Bakso Daging Sapi,4,31,"#145 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6551135-Reviews-Es_Teller_Tanjung_Anom_Bakso_Daging_Sapi-Surabaya_East_Java_Java.html
146,Hakata Ikkousha Ramen,4,35,"#146 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6780836-Reviews-Hakata_Ikkousha_Ramen-Surabaya_East_Java_Java.html
147,Sushi Tei Restaurant,4,33,"#147 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10005969-Reviews-Sushi_Tei_Restaurant-Surabaya_East_Java_Java.html
148,Bebini Gelati,4.5,14,"#148 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12674375-Reviews-Bebini_Gelati-Surabaya_East_Java_Java.html
149,Sushi Tei Plaza Tunjugan,4,92,"#149 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488960-Reviews-Sushi_Tei_Plaza_Tunjugan-Surabaya_East_Java_Java.html
150,Rawon Pak Pangat Wonokromo,4,27,"#150 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8759042-Reviews-Rawon_Pak_Pangat_Wonokromo-Surabaya_East_Java_Java.html
151,Waroeng Jangkrik,4,30,"#151 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6890604-Reviews-Waroeng_Jangkrik-Surabaya_East_Java_Java.html
152,Warung Nasi Cumi,4,47,"#152 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6941659-Reviews-Warung_Nasi_Cumi-Surabaya_East_Java_Java.html
153,Al Hamra,4,24,"#153 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8860957-Reviews-Al_Hamra-Surabaya_East_Java_Java.html
154,Pizza Hut Raya Darmo,4,24,"#154 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9818976-Reviews-Pizza_Hut_Raya_Darmo-Surabaya_East_Java_Java.html
155,Domi Deli,4,40,"#155 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9761533-Reviews-Domi_Deli-Surabaya_East_Java_Java.html
156,Libby Cafe,4.5,37,"#156 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8154483-Reviews-Libby_Cafe-Surabaya_East_Java_Java.html
157,Warung Ipang,4,32,"#157 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7161998-Reviews-Warung_Ipang-Surabaya_East_Java_Java.html
158,Bebek Goreng HT,4,58,"#158 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d1026660-Reviews-Bebek_Goreng_HT-Surabaya_East_Java_Java.html
159,Yamagoya Ramen Surabaya,4,51,"#159 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6366365-Reviews-Yamagoya_Ramen_Surabaya-Surabaya_East_Java_Java.html
160,Tteokbokki Queen,4.5,19,"#160 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12269265-Reviews-Tteokbokki_Queen-Surabaya_East_Java_Java.html
161,Imperial Kitchen Tujungan Plaza,4,49,"#161 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d3792430-Reviews-Imperial_Kitchen_Tujungan_Plaza-Surabaya_East_Java_Java.html
162,Almaluna Bar and Resto,4.5,21,"#162 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10292026-Reviews-Almaluna_Bar_and_Resto-Surabaya_East_Java_Java.html
163,Depot ANDA Fit,4,34,"#163 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8492359-Reviews-Depot_ANDA_Fit-Surabaya_East_Java_Java.html
164,Colors Pub & Restaurant,4,32,"#164 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4610157-Reviews-Colors_Pub_Restaurant-Surabaya_East_Java_Java.html
165,Kava Restaurant,4.5,17,"#165 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12139263-Reviews-Kava_Restaurant-Surabaya_East_Java_Java.html
166,Ikan Bakar Cianjur Mayjen Sungkono,4,20,"#166 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10178524-Reviews-Ikan_Bakar_Cianjur_Mayjen_Sungkono-Surabaya_East_Java_Java.html
167,Rujak Cingur Delta,4,48,"#167 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d1996167-Reviews-Rujak_Cingur_Delta-Surabaya_East_Java_Java.html
168,Soto Madura Wawan,4,50,"#168 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488737-Reviews-Soto_Madura_Wawan-Surabaya_East_Java_Java.html
169,Yoshinoya Plaza Surabaya,4,24,"#169 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9593369-Reviews-Yoshinoya_Plaza_Surabaya-Surabaya_East_Java_Java.html
170,Depot 3M Makassar,4,24,"#170 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9596179-Reviews-Depot_3M_Makassar-Surabaya_East_Java_Java.html
171,Mr. Fox Surabaya,4.5,20,"#171 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14208411-Reviews-Mr_Fox_Surabaya-Surabaya_East_Java_Java.html
172,Altoro Spanish Gastrobar,4,34,"#172 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d13833310-Reviews-Altoro_Spanish_Gastrobar-Surabaya_East_Java_Java.html
173,Ayam Bakar Wong Solo,4,29,"#173 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8306204-Reviews-Ayam_Bakar_Wong_Solo-Surabaya_East_Java_Java.html
174,Rumah Makan Kapin (Kapin Shark Fin & Authentic Chinese Restaurant),4.5,24,"#174 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6844293-Reviews-Rumah_Makan_Kapin_Kapin_Shark_Fin_Authentic_Chinese_Restaurant-Surabaya_East_Java.html
175,Pizza Hut,4,27,"#175 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9852027-Reviews-Pizza_Hut-Surabaya_East_Java_Java.html
176,Wok Noodle Galaxy Mall,4,34,"#176 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488247-Reviews-Wok_Noodle_Galaxy_Mall-Surabaya_East_Java_Java.html
177,Depot Mie Kocok Aceh,4,18,"#177 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10167281-Reviews-Depot_Mie_Kocok_Aceh-Surabaya_East_Java_Java.html
178,Steak Hotel by Holycow! TKP Surabaya,3.5,65,"#178 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6978736-Reviews-Steak_Hotel_by_Holycow_TKP_Surabaya-Surabaya_East_Java_Java.html
179,Hanamasa Gubeng Pojok,4,35,"#179 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10060372-Reviews-Hanamasa_Gubeng_Pojok-Surabaya_East_Java_Java.html
180,Depot Soto Gubeng Pojok,4,45,"#180 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4434974-Reviews-Depot_Soto_Gubeng_Pojok-Surabaya_East_Java_Java.html
181,Shaburi Galaxy Mall,4,20,"#181 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10060340-Reviews-Shaburi_Galaxy_Mall-Surabaya_East_Java_Java.html
182,Burger King,4,26,"#182 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12086933-Reviews-Burger_King-Surabaya_East_Java_Java.html
183,Zenbu House of Mozaru,4,44,"#183 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7688528-Reviews-Zenbu_House_of_Mozaru-Surabaya_East_Java_Java.html
184,Wapo Resto,3.5,64,"#184 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488770-Reviews-Wapo_Resto-Surabaya_East_Java_Java.html
185,The Consulate,4,24,"#185 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10544190-Reviews-The_Consulate-Surabaya_East_Java_Java.html
186,Han Palace,4,26,"#186 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8636451-Reviews-Han_Palace-Surabaya_East_Java_Java.html
187,Top Noodles Express Tunjungan PLaza,4,27,"#187 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8535202-Reviews-Top_Noodles_Express_Tunjungan_PLaza-Surabaya_East_Java_Java.html
188,Layar Seafood,4,34,"#188 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d11804123-Reviews-Layar_Seafood-Surabaya_East_Java_Java.html
189,Bedjo's Porc Bistro,4,24,"#189 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7156022-Reviews-Bedjo_s_Porc_Bistro-Surabaya_East_Java_Java.html
190,Pepper Lunch Express,4,22,"#190 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7734019-Reviews-Pepper_Lunch_Express-Surabaya_East_Java_Java.html
191,My Kopi-O Grand City Mal,4,25,"#191 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488317-Reviews-My_Kopi_O_Grand_City_Mal-Surabaya_East_Java_Java.html
192,Yoshinoya Lenmarc Mall,4,27,"#192 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8723983-Reviews-Yoshinoya_Lenmarc_Mall-Surabaya_East_Java_Java.html
193,G Lounge Kitchen & Bar,4,20,"#193 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10071809-Reviews-G_Lounge_Kitchen_Bar-Surabaya_East_Java_Java.html
194,Black Angus,4,29,"#194 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d1449710-Reviews-Black_Angus-Surabaya_East_Java_Java.html
195,The Goods Diner,4,20,"#195 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12212221-Reviews-The_Goods_Diner-Surabaya_East_Java_Java.html
196,Cafesera,4,38,"#196 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d1215434-Reviews-Cafesera-Surabaya_East_Java_Java.html
197,Nanny's Pavillon,4,30,"#197 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7896336-Reviews-Nanny_s_Pavillon-Surabaya_East_Java_Java.html
198,Soto Madura Tapak Siring,4,20,"#198 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10045207-Reviews-Soto_Madura_Tapak_Siring-Surabaya_East_Java_Java.html
199,Pizza Hut Surabaya Plaza,4,20,"#199 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9851999-Reviews-Pizza_Hut_Surabaya_Plaza-Surabaya_East_Java_Java.html
200,Pasar Senggol - Siti Inggil,4.5,11,"#200 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12145434-Reviews-Pasar_Senggol_Siti_Inggil-Surabaya_East_Java_Java.html
201,Bodaeng Thai,4.5,17,"#201 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10130340-Reviews-Bodaeng_Thai-Surabaya_East_Java_Java.html
202,Depot Wijaya,4,25,"#202 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6165878-Reviews-Depot_Wijaya-Surabaya_East_Java_Java.html
203,Baik Su Korean Restaurant,4,18,"#203 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488876-Reviews-Baik_Su_Korean_Restaurant-Surabaya_East_Java_Java.html
204,Bundo Sati Masakan Padang,4,23,"#204 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488948-Reviews-Bundo_Sati_Masakan_Padang-Surabaya_East_Java_Java.html
205,Daun Lada Galaxy Mall,4,25,"#205 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8633229-Reviews-Daun_Lada_Galaxy_Mall-Surabaya_East_Java_Java.html
206,New Pelabuhan Seafood,4,16,"#206 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10325254-Reviews-New_Pelabuhan_Seafood-Surabaya_East_Java_Java.html
207,Rumah Makan Laksana Jaya,4,19,"#207 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4234064-Reviews-Rumah_Makan_Laksana_Jaya-Surabaya_East_Java_Java.html
208,Bebek Sinjay Tidar,4,22,"#208 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10508324-Reviews-Bebek_Sinjay_Tidar-Surabaya_East_Java_Java.html
209,Rujak Cingur Genteng,4,22,"#209 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6489251-Reviews-Rujak_Cingur_Genteng-Surabaya_East_Java_Java.html
210,Marugame Udon and Tempura,4,21,"#210 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10535210-Reviews-Marugame_Udon_and_Tempura-Surabaya_East_Java_Java.html
211,Wok Noodle Supermal Pakuwon Indah,4,19,"#211 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8626472-Reviews-Wok_Noodle_Supermal_Pakuwon_Indah-Surabaya_East_Java_Java.html
212,Doner Kebab Tunjungan Plaza,3.5,35,"#212 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4233478-Reviews-Doner_Kebab_Tunjungan_Plaza-Surabaya_East_Java_Java.html
213,Ria Indonesian Delicacies,4,30,"#213 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4787784-Reviews-Ria_Indonesian_Delicacies-Surabaya_East_Java_Java.html
214,Confit Restaurant,4,25,"#214 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8539969-Reviews-Confit_Restaurant-Surabaya_East_Java_Java.html
215,Belly Buddy,5,10,"#215 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12856027-Reviews-Belly_Buddy-Surabaya_East_Java_Java.html
216,ONNI Kitchen,4,16,"#216 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d11946315-Reviews-ONNI_Kitchen-Surabaya_East_Java_Java.html
217,Warung Mapan,4.5,12,"#217 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d11625872-Reviews-Warung_Mapan-Surabaya_East_Java_Java.html
218,Eaton Bakery and Restaurant Arjuna,4,25,"#218 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488799-Reviews-Eaton_Bakery_and_Restaurant_Arjuna-Surabaya_East_Java_Java.html
219,Pizza Hut Ciputra World,4,18,"#219 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10078265-Reviews-Pizza_Hut_Ciputra_World-Surabaya_East_Java_Java.html
220,Warung Bebek Goreng H. Slamet,4,24,"#220 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8565755-Reviews-Warung_Bebek_Goreng_H_Slamet-Surabaya_East_Java_Java.html
221,Ahimsa Vegan Lounge,4,34,"#221 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6481084-Reviews-Ahimsa_Vegan_Lounge-Surabaya_East_Java_Java.html
222,Magal Korean BBQ Resto Surabaya,4,17,"#222 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12874977-Reviews-Magal_Korean_BBQ_Resto_Surabaya-Surabaya_East_Java_Java.html
223,Portofino,4,44,"#223 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4173352-Reviews-Portofino-Surabaya_East_Java_Java.html
224,Depot AYEN,4,24,"#224 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7368677-Reviews-Depot_AYEN-Surabaya_East_Java_Java.html
225,Indragiri Seafood & Resto,4,23,"#225 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6000266-Reviews-Indragiri_Seafood_Resto-Surabaya_East_Java_Java.html
226,Scrumptious Pastry & Bakery,4,19,"#226 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6959706-Reviews-Scrumptious_Pastry_Bakery-Surabaya_East_Java_Java.html
227,Es Teler dan Bakso Daging Sapi Asli,4,19,"#227 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9598733-Reviews-Es_Teler_dan_Bakso_Daging_Sapi_Asli-Surabaya_East_Java_Java.html
228,Galbisal Korean BBQ,4.5,14,"#228 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12951804-Reviews-Galbisal_Korean_BBQ-Surabaya_East_Java_Java.html
229,Ming Court Restaurant,4,20,"#229 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6489179-Reviews-Ming_Court_Restaurant-Surabaya_East_Java_Java.html
230,Sea Monsters,4.5,15,"#230 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d13162358-Reviews-Sea_Monsters-Surabaya_East_Java_Java.html
231,TS Cafe,4,30,"#231 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d3605920-Reviews-TS_Cafe-Surabaya_East_Java_Java.html
232,Depot Slamet,4,23,"#232 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7048647-Reviews-Depot_Slamet-Surabaya_East_Java_Java.html
233,"Pangsit Mie Ujung Pandang, Kedungdoro",4,31,"#233 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7745654-Reviews-Pangsit_Mie_Ujung_Pandang_Kedungdoro-Surabaya_East_Java_Java.html
234,Lao Pan,4,23,"#234 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d11824269-Reviews-Lao_Pan-Surabaya_East_Java_Java.html
235,Pancious Mall Ciputra,3.5,43,"#235 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4233885-Reviews-Pancious_Mall_Ciputra-Surabaya_East_Java_Java.html
